,"INTERFACE DISPLAYS","PO# 700807","N","4630 NORTH AVENUE",,,"OCEANSIDE","CA","920563509","United States","8582772900",,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"DEFENSE CONTRACTING SERIVCES, INC.",,"N","31 ROUTE 206","SUITE# 102",,"AUGUSTA","NJ","07822","United States","9735795170",,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"MELSTROM MANUFATURING CORPORATION",,"N","5303 ASBURY ROAD",,,"FARMINGDALE","NJ","07727","United States","7329387400",,"062389",,"EIN",,"N","N",,"3","20090622",,,,,,,"N","N","N","N","N",,
,"STRATOS AEROSPACE, INC.",,"N","3026 S.E. LOOP 820",,,"FORT WORTH","TX","761401022","United States","8175516331","8175516332","2A610F",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"A & D ELECTRONICS","RECEIVING DEPARTMENT","N","AM FREIBAD 12","D 25451 QUICKBORN GERMANY",,"QUICKBORN",,"25451","Germany","011494106764960",,"X50W16",,"OTHER",,"N","N",,"3","20170130",,"IK","PO",,,,"N","N","N","N","N",,
,"J & M AIRCRAFT",,"N","7021 RADFORD AVENUE",,,"N HOLLYWOOD","CA","916055743","United States","8189829030",,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"UNICOR FEDERAL PRISON INDUSTRIES",,"N","772 ST. JOSEPH ROAD","PO 1000","RR276","LORETTO","PA","159407006","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"FUTURAMIC TOOL & ENGINEERING COMPA",,"N","24680 GIBSON",,,"WARREN","MI","480892078","United States","58675822056758",,"E49659",,"EIN",,"N","N",,"3","20090826",,,,,,,"N","N","N","N","N",,
,"UNICAL AVIATION, INC.",,"N","680 SOUTH LEMON AVENUE",,,"CITY OF INDUSTRY","CA","91789","United States","6268131901","6268131908","9810X3",,"EIN",,"N","N",,"3","20110322",,"PO","IK",,,,"N","N","N","N","N",,
,"P.A.R.T.S., INC",,"N","40 ANDREW DRIVE",,,"STOCKBRIDGE","GA","30281","United States","6783256950","6783256957","92Y37F",,"EIN",,"N","N",,"3","20141104",,"PO","IK",,,,"N","N","N","N","N",,
,"VINCE CAMUTO","WWW.VINCECAMUTO.COM","N","100 HIGHLAND DRIVE",,,"MT HOLLY","NJ","08060","United States",,,,,"EIN",,"N","N",,"3","20170313",,,,,,,"N","N","N","N","N",,
,"K-LINE SERVICE","FOR MURAKAMI AMERICA","N","550 NORTH NASH STREET",,,"EL SEGUNDO","CA","902452842","United States",,,"1107W9",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"GLOBAL AIRTECH",,"N","16539 SATICOY STREET",,,"VAN NUYS","CA","914061739","United States",,,"914408",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"ELECTRO PARTS, INC",,"N","1271 LITTLE GLOUCESTER ROAD",,,"BLACKWOOD","NJ","08012","United States",,,"6567YY",,"EIN",,"N","N",,"3","20080225",,,,,,,"N","N","N","N","N",,
,"VANTAGE IC, LLC",,"N","111 COMAC STREET",,,"RONKONKOMA","NY","11779","United States","6316489040",,"E06368",,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"LOCKHEED MARTIN MD",,"N","103 CHESAPEAKE PARK PLAZA","VLS DOCK 15",,"MIDDLE RIVER","MD","212204201","United States","8568639493",,"291445",,"EIN",,"N","N",,"3","20130102",,,,,,,"N","N","N","N","N",,
,"AVIATION REPAIR TECHNICAL, INC.","DIV OF AR-TECH","N","12 TECHNOLOGY DRIVE","#10",,"EAST SETAUKET","NY","11733","United States","6317512703","6317511742","156294",,"EIN",,"N","N",,"3","20160926",,"PO","IK",,,,"N","N","N","N","N",,
,"BISCO INDUSTRIES",,"N","2625 N. BERKELEY LAKE","SUITE# 450",,"DULUTH","GA","30096","United States","71469329013370",,"936095",,"EIN",,"N","N",,"3","20181012",,"PO","IK",,,,"N","N","N","N","N",,
,"OMEGA AEROSPACE SUPPLIERS CORP.","ATTN:MEL/MISTIE @(817) 485-4055","N","4709 COLLEYVILLE BLVD.","SUITE #550",,"COLLEYVILLE","TX","760343962","United States",,,"Y8A542",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"KOKUSAI SOKO AMERICA, INC","FOR ANA TRADING CORP.","N","11105 SOUTH LA CIENGA BLVD.",,,"LOS ANGELES","CA","900456111","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SPARGUS ELECTRONICS, INC.",,"N","4996 MILLWOOD DRIVE",,,"CANTON","GA","30114","United States","6787997899",,"4F35F6",,"EIN",,"N","Y",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"TS, INC.",,"N","2363 TELLER ROAD","UNIT# 120",,"NEWBURY PARK","CA","91320","United States","8053754311","8053754363","483Y5F",,"EIN",,"N","N",,"3","20110105",,"PO","IK",,,,"N","N","N","N","N",,
,"BAI ,INC",,"N","21 AIRPORT BLVD SUITE B",,,"SOUTH SAN FRANCISCO","CA","94080","United States",,,"953091",,"EIN",,"N","N",,"3","20161130",,,,,,,"N","N","N","N","N",,
,"AERO-MARK MRO, LLC",,"N","14560 GREENO RD.",,,"FAIRHOPE","AL","36532","United States","2519288800",,"7Y6295",,"EIN",,"N","N",,"3","20181128",,,,,,,"N","N","N","N","N",,
,"NOBLE EAGLE ENGINEERING",,"N","218 COMMERCIAL BLVD.","SUITE 201N",,"LAUDERDALE BY THE SEA","FL","333084457","United States",,,"RR0877",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"BREWSTER PROCUREMENT GROUP",,"N","401 WEST MAIN STREET",,,"LAFAYETTE","LA","705016727","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SOUTHERN CROSS AVIATION, LLC",,"N","1120 NW 51ST COURT","FORT LAUDERDALE","EXECUTIVE AIRPORT","FORT LAUDERDALE","FL","33309","United States","9543770320",,"3E3166",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"B.W. ELLIOTT MANUFACTURING",,"N","11 BECKWITH AVENUE",,,"BINGHAMTON","NY","139011726","United States",,,"127500",,"EIN",,"N","N",,"0","20140812",,,,,,,"N","N","N","N","N",,
,"BEVERLY MANUFACTURING",,"N","18600 NORTHSTAR COURT",,,"TINLEY PARK","IL","60477","United States","8663141995",,,,"EIN",,"N","N",,"3","20100415",,,,,,,"N","N","N","N","N",,
,"BISCO INDUSTRIES",,"N","3205 ROYALTY ROW",,,"IRVING","TX","750624943","United States",,,"936095",,"EIN",,"N","N",,"0","20140807",,,,,,,"N","N","N","N","N",,
,"DRS TECHNOLOGIES CANADA","KIM LAJEUNESSE","N","500 PALLADIUM DR STE 1100",,,"KANATA","ON","K2V1C2","Canada","6132533020",,"09E824",,"OTHER",,"N","N",,"3","20180201",,"IK","PO",,,,"N","N","N","N","N",,
,"TMG AIREPAIRS",,"N","3914 WILLOW LAKE BLVD.",,,"MEMPHIS","TN","381187040","United States",,,"4AT581",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"MRP INDUSTRIES, INC.",,"N","66 E. JEFRYN BLVD.",,,"DEER PARK","NY","117295748","United States",,,"4YW767",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"J & K CONNECTIONS",,"N","19209 DES MOINES WAY SOUTH",,,"SEATTLE","WA","981482239","United States",,,"949989",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"CORPUS CHRISTIARMY DEPOT","BRADLEY J. MOLINA","N","ASRS LOADING DOCK 114D",,,"CORPUS CHRISTI","TX","78419","United States","3619613032384",,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"AREO INNTERNATIONAL",,"N","22977 EAGLEWOOD CT","SUITE 150",,"STERLING","VA","20166","United States",,,,,"EIN",,"N","N",,"3","20080204",,,,,,,"N","N","N","N","N",,
,"MEADOWGATE TECHNOLOGIES","HUNTER LOCHTE  6574018980","N","8520 CORRIDOR ROAD SUITE E",,,"SAVAGE","MD","20763","United States",,,,,"EIN",,"N","N",,"3","20171219",,,,,,,"N","N","N","N","N",,
,"MALS-39 MAG-39","SSD/CPL PARTIKA","N","SUPPLY BUILDING# 23122",,,"CMP PENDLETON","CA","92055","United States","7607258864",,,,"EIN",,"N","N",,"3","20100317",,,,,,,"N","N","N","N","N",,
,"LENA AVENA","LEAVE PACKAGE BY FRONT DOOR PLEASE","N","4265 NORTHWEST OAKBROOK CIRCLE",,,"JENSEN BEACH","FL","349573129","United States","7722618671",,,,"EIN",,"N","Y",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"ALLIED SPECIALTY PRECISION, INC.",,"N","815 EAST LOWELL AVENUE",,,"MISHAWAKA","IN","465456480","United States",,,"441042",,"EIN",,"N","N",,"3","20170505",,,,,,,"N","N","N","N","N",,
,"AEROSPACE ENGINEERING & SUPPORT",,"N","1307 W. 2550 S.",,,"OGDEN","UT","844013239","United States",,,"2Y956Y",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"AVTEL SERVICES, INC.",,"N","16880 AVTEL DRIVE",,,"MOJAVE","CA","935012002","United States",,,"F79F72",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"MACKENZIE AIRCRAFT PARTS, INC.",,"N","1400 DECISION STREET",,,"VISTA","CA","920818553","United States",,,"8E9972",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"EAGLE MACHINE & FASTENERS, INC.","JOHN OR NIEVES","N","120 SOUTH FRANKLIN STREET",,,"GREENFIELD","IN","461402274","United States",,,"E41410",,"EIN",,"N","N",,"0","20140925",,,,,,,"N","N","N","N","N",,
,"BRIAN & LESLIE ALBANESE & FAMILY",,"N","112 TOWNSEND STREET",,,"WALTON","NY","13856","United States","6312494079",,,,"EIN",,"N","Y",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"KITRICK WIDGETS, LLC",,"N","10439 NORTH CAVE CREEK","SUITE#  101",,"PHOENIX","AZ","85020","United States",,,"X3R924",,"EIN",,"N","N",,"3","20100212",,,,,,,"N","N","N","N","N",,
,"TRELLEBORG SEALING SOLUTIONS-NORTHB",,"N","10 FORBES ROAD",,,"NORTHBOROUGH","MA","015322501","United States","9785620085",,"3X4A22",,"EIN",,"N","N",,"3","20180516",,,,,,,"N","N","N","N","N",,
,"MITCHELL AIRCRAFT SPARES",,"N","1160 ALEXANDER COURT",,,"CARY","IL","600131892","United States",,,"657217",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"DYNATECH INTERNATIONAL CORP.",,"N","1 RODEO DRIVE",,,"EDGEWOOD","NY","117178318","United States",,,"133859",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"AUSTIN CONTINENTAL",,"N","3636 NORTH TALMAN AVENUE",,,"CHICAGO","IL","606184786","United States",,,"610367",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"MI-BRAND TECHNOLOGIES,LLC",,"N","66 RIDGE ROAD",,,"SPARTA","NJ","07871","United States",,,,,"EIN",,"N","Y",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"WORLD EXPRESS ELECTRONICS",,"N","200 STAGE ROAD",,,"VESTAL","NY","13850","United States","6316500401",,"Y0F250",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"P.H. NAVAL SHIPYARD","RECEIVING OFFICER","N","BUILDING 167",,,"PEARL HARBOR","HI","96860","United States","8084738000",,,,"EIN",,"N","N",,"3","20090226",,,,,,,"N","N","N","N","N",,
,"GNS TECHNOLOGY, INC.",,"N","12312 WILKINS AVENUE","#120",,"ROCKVILLE","MD","20852","United States","3018818770",,"7V5A76",,"EIN",,"N","N",,"3","20100105",,,,,,,"N","N","N","N","N",,
,"SYNERGETIC TECHNOLOGIES GROUP",,"N","441 WEST ALLEN AVENUE","SUITE# 113",,"SAN DIMAS","CA","91773","United States","9093054711",,"E97404",,"EIN",,"N","N",,"3","20100616",,,,,,,"N","N","N","N","N",,
,"FREIGHT BOY FOR STERLING AIRCRAFT",,"N","1889 MARYLAND AVENUE",,,"NIAGARA FALLS","NY","14305","United States","7162785942",,"03E15R",,"EIN",,"N","N",,"3","20130318",,,,,,,"N","N","N","N","N",,
,"ELECTRONIC FASTENERS, INC.",,"N","4920A CORPORATE DRIVE NW",,,"HUNTSVILLE","AL","358056202","United States","4073214000",,"343853",,"EIN",,"N","N",,"0","20130719",,,,,,,"N","N","N","N","N",,
,"APS MIAMI-AIR PARTS SVS & SUPPLIES",,"N","7178 NW 12TH STREET  SKYWAY CENTER",,,"MIAMI","FL","33126","United States",,,"435RE7",,"EIN",,"N","N",,"3","20171208",,,,,,,"N","N","N","N","N",,
,"NAVAL SURFACE WARFARE CENTER","ROBERT KISER CODE 80235","N","300 HIGHWAY 361","BUILDING# 41SE","CRANE DIVISION","CRANE","IN","475225001","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"R&B ELECTRONICS/TEXAS",,"N","2374 NW DALLAS STREET",,,"GRAND PRAIRIE","TX","750504903","United States",,,"749504",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SPARTAN INSTRUMENTS, INC.","MONICA","N","725R MOUNT AVENUE",,,"NORTH BABYLON","NY","11703","United States","6314916753","6314916754","V8V548",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"G & S INSTRUMENTS & ACCESSPRIES ,IN",,"N","8190 NW 31ST STREET",,,"MIAMI","FL","33122","United States","3055910343",,"247127",,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"WILLERDING METAL FABRICATION",,"N","1270 WEST TERRA LANE",,,"O FALLON","MO","63366","United States","6362722366",,,,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"PATTONAIR FORT WORTH",,"N","1900 ROBOTICS PLACE","MEZZANINE",,"FORT WORTH","TX","761187128","United States","8172844449",,"755073",,"EIN",,"N","N",,"0","20130708",,,,,,,"N","N","N","N","N",,
,"QUESTEK INNOVATIONS, LLC",,"N","1820 RIDGE AVENUE",,,"EVANSTON","IL","60201","United States","8474258216",,"A38F28",,"EIN",,"N","N",,"3","20190111",,,,,,,"N","N","N","N","N",,
,"N00109/ATLANTIC ORDANANCE COMMAND","NAVAL WEAPONS STATION","N","MAIN ROAD, BUILDING 8",,,"YORKTOWN","VA","23691","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"COLMEK SYSTEMS ENGINEERING",,"N","2001 SOUTH 3480 WEST",,,"SALT LAKE CITY","UT","841044919","United States",,,"84X648",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"ROBBINS AFB 402 MXSG/MXRITS","DENISE J. BRYANT","N","235 ROBINS PARKWAY","BUILDING# 321",,"WARNER ROBINS","GA","310981621","United States","4789268886",,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"DYNA-EMPIRE, INC.",,"N","1075 STEWART AVENUE",,,"GARDEN CITY","NY","11530","United States","5162222700",,"145004",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"IMC CORPORATION","MARK","N","6136 EAST HANNA AVENUE",,,"INDIANAPOLIS","IN","46203","United States","3177876358",,"443149",,"EIN",,"N","N",,"3","20090604",,,,,,,"N","N","N","N","N",,
,"SYQWEST INC.",,"N","222 METRO CENTER BOULEVARD",,,"WARWICK","RI","02886","United States","4019215170",,,,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"ENDRIES INTERNATIONAL","RECEIVING DEPARTMENT","N","255 PINEBROOK ROAD","SUITE# A",,"CAMEBRIDGE","ON","N1T1B9","Canada","9207565381",,"1Y4679",,"OTHER",,"N","N",,"3","20130301",,"IK","PO",,,,"N","N","N","N","N",,
,"AAI CORPORATION",,"N","YORK ROAD & INDUSTRY LANE","RCVG BLDG# 111 DOCK #6","DOCK 6","COCKEYSVILLE","MD","21030","United States","4106283633",,"291452",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"LETTERKENNY ARMY DEPOT","BARRY JOHNSON","N","BUILDING 350 BARRY JOHNSON","TAG# N01-JJ7",,"CHAMBERSBURG","PA","17201","United States",,,"0Y801Y",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"PEGASUS MANUFACTURING, INC.",,"N","422 TIMBER RIDGE ROAD",,,"MIDDLETOWN","CT","064577540","United States",,,"097254",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"WORLD WAREHOUSE","FOR ACCESSOTRONIK, INC.","N","100 WALNUT STREET","DOOR # 13",,"CHAMPLAIN","NY","129195322","United States",,,"8R8V33",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"K & L SALES",,"N","N922 TOWER VIEW DR UNIT G",,,"GREENVILLE","WI","54942","United States",,,"593424",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"PHEONIX INSTRUMENTS INC.",,"N","57 THOMAS ROAD",,,"HAWTHORNE","NJ","07506","United States",,,"066706",,"EIN",,"N","N",,"3","20080513",,,,,,,"N","N","N","N","N",,
,"BECKMAN INDUSTRIES",,"N","3623 OLD CONEJO ROAD","SUITE 100",,"NEWBURY PARK","CA","91320","United States",,,"1171W4",,"EIN",,"N","N",,"3","20080828",,,,,,,"N","N","N","N","N",,
,"US ARMY TACOM-ARDEC",,"N","BUILDING# 91",,,"PICATINNY ARSENAL","NJ","078065000","United States","5182665081",,,,"EIN",,"N","N",,"3","20110613",,,,,,,"N","N","N","N","N",,
,"LEE'S JEWWL BOX","FRANK","N","153-77A CROSS ISLAND PARKWAY",,,"WHITESTONE","NY","11357","United States",,,,,"EIN",,"N","N",,"3","20190307",,,,,,,"N","N","N","N","N",,
,"STARS & STRIPES AEROSPACE",,"N","712 WEST LACY STREET",,,"PALESTINE","TX","758018236","United States","9037239990",,"YE5802",,"EIN",,"N","N",,"3","20141002",,"PO","IK",,,,"N","N","N","N","N",,
,"FASTENAL CINAONY ROSEVILLE",,"N","1920 OAKCREST AVENUE","SUITE# 8",,"ROSEVILLE","MN","55113","United States","6516365364",,"X78W05",,"EIN",,"N","N",,"3","20170411",,,,,,,"N","N","N","N","N",,
,"SWISS TECHNOLOGY, INC.",,"N","9 BRIDEWELL PLACE",,,"CLIFTON","NJ","070141725","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"GOODRICH CORPORATION",,"N","100 WOOSTER HEIGHTS ROAD",,,"DANBURY","CT","06810","United States","2037975000",,"024814",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"CAPITOL LOGISTICS SERVICES, INC.",,"N","8462 VIRGINA MEADOWS DRIVE",,,"MANASSAS","VA","201094860","United States",,,"E20639",,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"ENGINEERED ARRESTING GEAR","ASTON","N","2550 MARKET STREET","M31 WAREHOUSE (W31)",,"ASTON","PA","190143426","United States",,,"266330",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SPECTRON, INC.",,"N","14 BATES STREET",,,"DAYTON","OH","454021326","United States",,,"489666",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"IPT INTERGRATED PROCUREMENT TECH.",,"N","320 STORKE ROAD","SUITE# 100",,"GOLETA","CA","93117","United States","8056820842","8056829434","940E11",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SANAIR PRODUCTS",,"N","5456 E. MCDOWELL ROAD","STE# 115",,"MESA","AZ","852159649","United States",,,"843011",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"WINDWARD, INC.",,"N","37362 BROWNSVILLAGE ROAD",,,"SLIDELL","LA","70460","United States",,,"V4754F",,"EIN",,"N","N",,"3","20080625",,,,,,,"N","N","N","N","N",,
,"FUJI INDUSTRIES , CORPORATION","YOKO BLACK","N","6701 CENTER DRIVE WEST","SUITE# 400",,"LOS ANGELES","CA","90045","United States","3102156222",,,,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"JGB ENTERPRISES, INC.",,"N","115 METROPOLITAN DRIVE",,,"LIVERPOOL","NY","130885335","United States","3154512770",,"113172",,"EIN",,"N","N",,"3","20080110",,"PO","IK",,,,"N","N","N","N","N",,
,"KLX,., INC.","RECEIVING DEPARTMENT","N","NORDPORTBOGEN 6","D-22848 NORDERSTEDT",,"NORDERSTEDT",,"22848","Germany","3055077192",,"363159",,"OTHER",,"N","N","mailbox@statementrequest.com","3","20150915",,"IK","PO",,,,"N","N","N","N","N",,
,"ANGELA MAHALL",,"N","3901 HUNTERS CHASE",,,"CONYERS","GA","300944052","United States",,,,,"EIN",,"N","Y",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"MIL-SPEC FASTENERS",,"N","ROUTE 30","P.O.BOX 690",,"HAMPSTEAD","MD","210740690","United States",,,"293654",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"GICHNER SHELTER SYSTEMS",,"N","490 LOCUST STREET",,,"DALLASTOWN","PA","173131902","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"S.A.I. TECHNOLOGY",,"N","511 WEST GUADALUPE","SUITE# 22",,"GILBERT","AZ","85233","United States","4805451646",,"379Y0R",,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"L-3 VERTEX- COMPONENT SVCS","#4501431725","N","555 INDUSTRIAL DRIVE","C-12 ARMY PLANT STOCK",,"MADISON","MS","391109072","United States","7703894546",,"351155",,"EIN",,"N","N",,"3","20160810",,,,,,,"N","N","N","N","N",,
,"PAIRS AVIATION LIMITED","RECEIVING DEPARTMENT","N","17 CURTEYS WALK","BEWBUSH","WEST SUSSEX","CRAWLEY","WS","RH118NN","United Kingdom","11441293407431",,"9FA570",,"OTHER",,"N","N",,"3","20141002",,"IK","PO",,,,"N","N","N","N","N",,
,"FASTENER DEPOT, INC.",,"N","6166 ENTERPRISE DRIVE",,,"DIAMOND SPRINGS","CA","956199440","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SY TEC",,"N","1531 CENTRAL PARK DRIVE",,,"HURST","TX","760537401","United States",,,"775294",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"A & B ACQUISTIONS",,"N","16701 CHESTNUT # D-1",,,"HESPERIA","CA","92345","United States",,,"19126F",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SPRINGER AEROSPACE","C/O COLE","N","605 RIDGE STREET",,,"SAULT ST MARIE","MI","49783","United States",,,,,"EIN",,"N","N",,"3","20171018",,,,,,,"N","N","N","N","N",,
,"INTERSTATE MANUFACTURING CO. INC,",,"N","84 GOLD STREET",,,"AGAWAM","MA","01001","United States","4137898674",,,,"EIN",,"N","N",,"3","20100302",,,,,,,"N","N","N","N","N",,
,"LETTERKENNY ARMY DEPOT","BARRY SMITH","N","BUILDING 350 BARRY SMITH","TAG# N01-8HU","COST CENTER# 5W300","CHAMBERSBURG","PA","17201","United States",,,"0Y801Y",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"BAE SYSTEMS.",,"N","+6 SPIT BROOK ROAD",,,"NASHUA","NH","030605633","United States","6038946000",,"037252",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"NDI ENGINEERING COMPANY",,"N","100 GROVE ROAD",,,"THOROFARE","NJ","08086","United States","8568480033","8568480277","092166",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"AVAITION LOGISTICS INTERNATIONAL, L",,"N","125 BERGENLINE AVENUE","SUITE# 3030",,"WESTWOOD","NJ","07675","United States","2015992191",,"28AY48",,"EIN",,"N","N",,"3","20080311",,,,,,,"N","N","N","N","N",,
,"INTERFAST ,INC.","RECEIVING DEPARTMENT","N","22 WORCESTER ROAD",,,"TORONTO","ON","M9W5X2","Canada","4166740770",,"501392",,"OTHER",,"N","N",,"3","20090417",,"IK","PO",,,,"N","N","N","N","N",,
,"CDM REPAIR DEPARTMENT",,"N","2361 MASON AVENUE","SUITE# 100",,"DAYTONA BEACH","FL","32117","United States",,,,,"EIN",,"N","N",,"3","20100520",,,,,,,"N","N","N","N","N",,
,"WESTERMANN BOLT & GASKET CO.",,"N","4300 DIPLOMACY ROAD","SUITE# 200",,"FT WORTH","TX","76155","United States","8175531954",,"9373E0",,"EIN",,"N","N",,"3","20120607",,,,,,,"N","N","N","N","N",,
,"RAYTEHON CO.","PO# 4400514358 REF# PO# F69741","N","610 DOWELL STREET","BUILDING# 894",,"KEYPORT","WA","98345","United States","7148762401",,"787069",,"EIN",,"N","N",,"3","20150206",,,,,,,"N","N","N","N","N",,
,"JL AEROTECH, INC.",,"N","475 BUCKLAND RD.",,,"SOUTH WINDSOR","CT","06074","United States","8604320971",,"3TT777",,"EIN",,"N","N",,"3","20180926",,,,,,,"N","N","N","N","N",,
,"AERO GLEN, INC.",,"N","705 N. BOWSER","SUITE #121",,"RICHARDSON","TX","750812876","United States",,,"756163",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"TOBYHANNA ARMY DEPOT","ASRS 9320","N","RECEIVING 1C BAY 5, ATTN:ASRS 9320",,,"TOBYHANNA","PA","18466","United States","5708958931","5708956992",,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"ATLAS BRASS","ATTENTION: MIKE","N","10729 FOREST STREET",,,"SANTA FE SPRINGS","CA","906703927","United States",,,"912318",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"GESL-DULUTH",,"N","2855 PREMEIRE PARKWAY","SUITE D",,"DULUTH","GA","30097","United States","7704959555",,"328872",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"WESTBURY ELECTRONIC SERVICE, INC.",,"N","355 SCALLY PLACE",,,"WESTBURY","NY","115903230","United States","5169975110","5169975176","6X5293",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"3 CMS/MXMCG",,"N","10555 SLAMMER AVENUE",,,"ANCHORAGE","AK","99506","United States","9075523321",,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"GROUND SOLUTION INC.","SAM LIANG FOR TOPCAST AVIATION","N","3643 SAN GABRIEL RIVER PARKWAY","FOR TOP CAST SUPPLIES CO LTD",,"PICO RIVERA","CA","906601403","United States",,,"2A568F",,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"PARTMINER WORLDWIDE, INC.",,"N","10 DUBON COURT","SUITE# 1",,"FARMINGDALE","NY","11735","United States","6315012800",,"6X5800",,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"BAY RIVERS INDUSTRIAL, INC.",,"N","8019-A HANKINS INDUSTRIAL PARK DR.",,,"TOANO","VA","231689259","United States","7572503120",,"XV0816",,"EIN",,"N","N",,"0","20140326",,,,,,,"N","N","N","N","N",,
